,Date,Close,roi_from_high,roi_from_low,roi_from_high_10th_pct,roi_from_low_90th_pct
26,2021-03-12,394.05999755859375,0.0,0.04608437692861456,-0.030465618448832842,0.060239951431803565
27,2021-03-15,396.4100036621094,0.0,0.052322778912589074,-0.030330631178480248,0.06022778794196556
28,2021-03-16,395.9100036621094,-0.001261320338490246,0.05099546278889022,-0.030195643908127658,0.06021562445212756
29,2021-03-17,397.260009765625,0.0,0.054579232525466814,-0.030060656637775063,0.060203460962289554
30,2021-03-18,391.4800109863281,-0.014549661776192768,0.039235461376024405,-0.02992566936742247,0.060191297472451555
31,2021-03-19,389.4800109863281,-0.019584147883112912,0.03392619688122833,-0.029790682097069875,0.060179133982613556
32,2021-03-22,392.5899963378906,-0.011755558860529591,0.042182064284421505,-0.02965569482671728,0.06016697049277555
33,2021-03-23,389.5,-0.019533830677301856,0.03397926036151544,-0.02952070755636469,0.06015480700293755
34,2021-03-24,387.5199890136719,-0.024517999578410943,0.028723059347006474,-0.029385720286012097,0.060142643513099545
35,2021-03-25,389.70001220703125,-0.01903035133854525,0.03451021921617392,-0.029250733015659502,0.060130480023261546
36,2021-03-26,395.9800109863281,-0.0032220680356224163,0.05118130648931518,-0.02911574574530691,0.06011831653342354
37,2021-03-29,395.7799987792969,-0.0037255473743790235,0.05065034763465692,-0.028980758474954314,0.06010615304358554
38,2021-03-30,394.7300109863281,-0.006368621852447576,0.04786301618006772,-0.028845771204601724,0.06009398955374754
39,2021-03-31,396.3299865722656,-0.002341094423040646,0.05211036296554705,-0.02871078393424913,0.060081826063909535
40,2021-04-01,400.6099853515625,0.0,0.06347218574389246,-0.028575796663896535,0.06031293237083157
41,2021-04-05,406.3599853515625,0.0,0.06454989010809786,-0.028537595285817768,0.060954702833985894
42,2021-04-06,406.1199951171875,-0.0005905853012750928,0.06392118259052593,-0.028499393907739,0.06322381519218156
43,2021-04-07,406.5899963378906,0.0,0.05015879907182175,-0.028461192529660236,0.06309962991632612
44,2021-04-08,408.5199890136719,0.0,0.054190752981413626,-0.028422991151581468,0.06297544464047065
45,2021-04-09,411.489990234375,0.0,0.06185487691025271,-0.0283847897735027,0.06306785853548252
46,2021-04-12,411.6400146484375,0.0,0.06224201671804508,-0.028346588395423932,0.06310313503613824
47,2021-04-13,412.8599853515625,0.0,0.0653901658141216,-0.028308387017345164,0.06376403369420422
48,2021-04-14,411.45001220703125,-0.003415136352656223,0.06175171312908745,-0.0282701856392664,0.06374158385187254
49,2021-04-15,415.8699951171875,0.0,0.07315753227510391,-0.028231984261187632,0.06426697172519048
50,2021-04-16,417.260009765625,0.0,0.07674448182053362,-0.028193782883108864,0.06497002796110973
51,2021-04-19,415.2099914550781,-0.004913047650308866,0.07145438487414224,-0.028155581505030097,0.06811906439113087
52,2021-04-20,412.1700134277344,-0.012198620090024148,0.06360968495277497,-0.02811738012695133,0.06781585343812985
53,2021-04-21,416.07000732421875,-0.002851944623388891,0.07367366618484184,-0.028079178748872564,0.07205048646447881
54,2021-04-22,412.2699890136719,-0.01195901988008874,0.06386767315666608,-0.028040977370793797,0.07196532909443074
55,2021-04-23,416.739990234375,-0.001246272154242889,0.06938664916689441,-0.02800277599271503,0.07188017172438266
56,2021-04-26,417.6099853515625,0.0,0.057963604814498915,-0.02796457461463626,0.07179501435433457
57,2021-04-27,417.5199890136719,-0.00021550331899955477,0.0577356101462807,-0.027926373236557493,0.07170985698428649
58,2021-04-28,417.3999938964844,-0.0005028410776656278,0.057431617255323086,-0.02788817185847873,0.0716246996142384
59,2021-04-29,420.05999755859375,0.0,0.05987437688367114,-0.02784997048039996,0.07153954224419032
60,2021-04-30,417.29998779296875,-0.006570513216365037,0.04166147388153507,-0.027811769102321193,0.07145438487414224
61,2021-05-03,418.20001220703125,-0.004427904019361106,0.029744945422738978,-0.027734091671493283,0.07135099808877984
62,2021-05-04,415.6199951171875,-0.010569924456534152,0.023392101138134613,-0.027656414240665374,0.07124761130341746
63,2021-05-05,415.75,-0.010260433232499255,0.022528846613572684,-0.02757873680983746,0.07114422451805505
64,2021-05-06,419.07000732421875,-0.0023567829360778836,0.02582497452822019,-0.02750105937900955,0.07104083773269267
65,2021-05-07,422.1199951171875,0.0,0.025932634812482203,-0.02742338194818164,0.07093745094733028
66,2021-05-10,417.94000244140625,-0.009902380186043613,0.015773459817299607,-0.02734570451735373,0.07083406416196789
67,2021-05-11,414.2099914550781,-0.018738756167931414,0.006707933324007653,-0.02726802708652582,0.0707306773766055
68,2021-05-12,405.4100036621094,-0.03958587995917884,0.0,-0.0282701856392664,0.07062729059124309
69,2021-05-13,410.2799987792969,-0.028048887697451175,0.01201251837200945,-0.028338687628996124,0.07052390380588071
70,2021-05-14,416.5799865722656,-0.013124250471442056,0.027552312003296997,-0.028312342180673855,0.07042051702051833
71,2021-05-17,415.5199890136719,-0.015635378991424864,0.02493768101486893,-0.028285996732351586,0.07031713023515594
72,2021-05-18,411.94000244140625,-0.024116347942615524,0.016107147629093266,-0.028259651284029318,0.07021374344979353
73,2021-05-19,410.8599853515625,-0.026674902624546415,0.013443135690345276,-0.028233305835707052,0.07011035666443113
74,2021-05-20,415.2799987792969,-0.016203914566974564,0.024345711817742144,-0.028206960387384784,0.07000696987906875
75,2021-05-21,414.94000244140625,-0.017009364064329513,0.02350706369653288,-0.028180614939062515,0.06990358309370637
76,2021-05-24,419.1700134277344,-0.006988490769394007,0.033940972450924756,-0.028154269490740246,0.06980019630834398
77,2021-05-25,418.239990234375,-0.009191710716606405,0.031646941260381034,-0.028127924042417977,0.06969680952298157
78,2021-05-26,419.07000732421875,-0.007225404691199255,0.0336942935268425,-0.028101578594095712,0.06959342273761918
79,2021-05-27,419.2900085449219,-0.006704222981619212,0.03423695704948826,-0.028075233145773443,0.06949003595225679
80,2021-05-28,420.0400085449219,-0.004927477012047654,0.03608693606634805,-0.028048887697451175,0.06938664916689441
81,2021-06-01,419.6700134277344,-0.005803993456346412,0.035174291795498025,-0.028037031767694676,0.06918682499925578
82,2021-06-02,420.3299865722656,-0.004240520623584598,0.03680220708759663,-0.028025175837938177,0.0689870008316171
83,2021-06-03,418.7699890136719,-0.007936146456615,0.03295425675459507,-0.028013319908181677,0.06878717666397846
84,2021-06-04,422.6000061035156,0.0,0.04240152508849615,-0.02800146397842518,0.06858735249633983
85,2021-06-07,422.19000244140625,-0.0009701932233501243,0.0413901941928454,-0.02798960804866868,0.06838752832870121
86,2021-06-08,422.2799987792969,-0.0007572345470822084,0.041612182641767914,-0.02797775211891218,0.06818770416106258
87,2021-06-09,421.6499938964844,-0.0022480174948188436,0.0400581882234714,-0.02796589618915568,0.0679878799934239
88,2021-06-10,423.6099853515625,0.0,0.044892778976963754,-0.027954040259399182,0.06778805582578526
89,2021-06-11,424.30999755859375,0.0,0.03419615584732427,-0.027942184329642683,0.06758823165814663
90,2021-06-14,425.260009765625,0.0,0.03504849566146184,-0.027930328399886184,0.067388407490508
91,2021-06-15,424.4800109863281,-0.0018341691233246804,0.0331500416695758,-0.027918472470129685,0.06718858332286938
92,2021-06-16,422.1099853515625,-0.007407290461660332,0.027381590812192824,-0.027906616540373186,0.0669887591552307
93,2021-06-17,421.9700012207031,-0.00773646350319912,0.02704088075073563,-0.027894760610616687,0.06678893498759206
94,2021-06-18,414.9200134277344,-0.024314527819320086,0.0,-0.027882904680860188,0.06658911081995343
95,2021-06-21,420.8599853515625,-0.010346668656870617,0.0143159445955785,-0.02787104875110369,0.0663892866523148
96,2021-06-22,423.1099853515625,-0.005055787905492104,0.019738676513020303,-0.02785919282134719,0.06618946248467612
97,2021-06-23,422.6000061035156,-0.006255005410867098,0.018509573959412995,-0.02784733689159069,0.0659896383170375
98,2021-06-24,425.1000061035156,-0.0003762490204465285,0.024534831645459443,-0.02783548096183419,0.06578981414939886
99,2021-06-25,426.6099853515625,0.0,0.028174037273485553,-0.027823625032077692,0.06558998998176023
100,2021-06-28,427.4700012207031,0.0,0.030246764163750273,-0.027811769102321193,0.0653901658141216
101,2021-06-29,427.70001220703125,0.0,0.03080111434904964,-0.027754925778432454,0.06534815202882041
102,2021-06-30,428.05999755859375,0.0,0.031668716151596055,-0.027698082454543714,0.06530613824351922
103,2021-07-01,430.42999267578125,0.0,0.037380648669886885,-0.027641239130654974,0.06526412445821804
104,2021-07-02,433.7200012207031,0.0,0.045309908378866615,-0.02758439580676624,0.06522211067291685
105,2021-07-06,432.92999267578125,-0.00182147132412247,0.04340590635593333,-0.0275275524828775,0.06518009688761567
106,2021-07-07,434.4599914550781,0.0,0.04709336111777351,-0.02747070915898876,0.06513808310231448
107,2021-07-08,430.9200134277344,-0.008147995435639044,0.03856164919069793,-0.02741386583510002,0.06509606931701328
108,2021-07-09,435.5199890136719,0.0,0.049648064492616495,-0.02735702251121128,0.0650540555317121
109,2021-07-12,437.0799865722656,0.0,0.05340781940466899,-0.027300179187322544,0.06501204174641091
110,2021-07-13,435.5899963378906,-0.0034089646750015135,0.04981678935994793,-0.027243335863433804,0.06497002796110973
111,2021-07-14,436.239990234375,-0.0019218366516348118,0.05138334164821834,-0.027186492539545064,0.06492801417580854
112,2021-07-15,434.75,-0.005330801326636325,0.047792311603497506,-0.027129649215656325,0.06488600039050735
113,2021-07-16,431.3399963378906,-0.013132585363585303,0.03957385129366897,-0.027072805891767585,0.06484398660520617
114,2021-07-19,424.9700012207031,-0.0277065656712705,0.024221506477703603,-0.02773812670058571,0.06480197281990498
115,2021-07-20,431.05999755859375,-0.01377319758079687,0.024236117858795092,-0.027732866529033173,0.0647599590346038
116,2021-07-21,434.54998779296875,-0.00578841140528541,0.02827728707255628,-0.027727606357480637,0.0647179452493026
117,2021-07-22,435.4599914550781,-0.0037064042439739486,0.030430632195524554,-0.027722346185928105,0.06467593146400141
118,2021-07-23,439.94000244140625,0.0,0.035226018725327934,-0.02771708601437557,0.06463391767870023
119,2021-07-26,441.0199890136719,0.0,0.037767342981542384,-0.027711825842823036,0.06459190389339904
120,2021-07-27,439.010009765625,-0.00455756949371422,0.03303764619759675,-0.0277065656712705,0.06454989010809786
121,2021-07-28,438.8299865722656,-0.00496576684948935,0.03261403231228188,-0.027654982518934296,0.06451845473221926
122,2021-07-29,440.6499938964844,-0.0008389531685740748,0.03689670478090523,-0.02760339936659809,0.06448701935634066
123,2021-07-30,438.510009765625,-0.0056913049534566,0.031861092561896065,-0.027551816214261886,0.06445558398046207
124,2021-08-02,437.5899963378906,-0.007777408646379769,0.029696202275307115,-0.027500233061925682,0.06442414860458347
125,2021-08-03,441.1499938964844,0.0,0.03807325841660614,-0.02744864990958948,0.06439271322870488
126,2021-08-04,438.9800109863281,-0.004918923133127029,0.032967055851900184,-0.027397066757253275,0.06436127785282628
127,2021-08-05,441.760009765625,0.0,0.039508691193951284,-0.027345483604917068,0.06432984247694767
128,2021-08-06,442.489990234375,0.0,0.04122641354294809,-0.027293900452580865,0.06429840710106909
129,2021-08-09,442.1300048828125,-0.0008135446213638486,0.04037932939458844,-0.02724231730024466,0.06426697172519048
130,2021-08-10,442.67999267578125,0.0,0.041673509669405195,-0.027190734147908457,0.0642355363493119
131,2021-08-11,443.7799987792969,0.0,0.04426194203017397,-0.027139150995572254,0.06420410097343329
132,2021-08-12,445.1099853515625,0.0,0.047391543104238876,-0.027087567843236047,0.06417266559755469
133,2021-08-13,445.9200134277344,0.0,0.0492976260603184,-0.027035984690899843,0.0641412302216761
134,2021-08-16,446.9700012207031,0.0,0.051768359970836064,-0.02698440153856364,0.0641097948457975
135,2021-08-17,444.0400085449219,-0.00655523338877162,0.030111843037728736,-0.026932818386227436,0.06407835946991891
136,2021-08-18,439.17999267578125,-0.01742848183020529,0.010654711800425432,-0.026881235233891233,0.06404692409404031
137,2021-08-19,439.8599853515625,-0.01590714331996046,0.01010424374873553,-0.026829652081555026,0.06401548871816172
138,2021-08-20,443.3599853515625,-0.008076640175585514,0.013185833912931821,-0.026778068929218822,0.06398405334228312
139,2021-08-23,447.260009765625,0.0,0.02209834207514083,-0.02672648577688262,0.06395261796640452
140,2021-08-24,447.9700012207031,0.0,0.023720845928108192,-0.026674902624546415,0.06392118259052593
141,2021-08-25,448.9100036621094,0.0,0.025868981052934892,-0.026654068517607245,0.06391850711883293
142,2021-08-26,446.260009765625,-0.005903174076911433,0.0198130978776756,-0.02663323441066807,0.06391583164713995
143,2021-08-27,450.25,0.0,0.02893119990872406,-0.0266124003037289,0.06391315617544695
144,2021-08-30,452.2300109863281,0.0,0.03345600852614794,-0.026591566196789727,0.06391048070375396
145,2021-08-31,451.55999755859375,-0.0014815766566952382,0.028657310714444773,-0.026570732089850557,0.06390780523206097
146,2021-09-01,451.79998779296875,-0.000950894860828666,0.02920401040091991,-0.026549897982911387,0.06390512976036797
147,2021-09-02,453.19000244140625,0.0,0.03190038252941929,-0.026529063875972213,0.06390245428867498
148,2021-09-03,453.0799865722656,-0.0002427588175996087,0.031649879612675846,-0.026508229769033043,0.06389977881698199
149,2021-09-07,451.4599914550781,-0.003817407659057581,0.027961198105767027,-0.02648739566209387,0.063897103345289
150,2021-09-08,450.9100036621094,-0.0050309997286218655,0.026708891984948968,-0.0264665615551547,0.063894427873596
151,2021-09-09,448.9800109863281,-0.00928968298594024,0.022314355102650563,-0.02644572744821553,0.06389175240190301
152,2021-09-10,445.44000244140625,-0.01710099507546403,0.014253859169414351,-0.026424893341276356,0.06388907693021002
153,2021-09-13,446.5799865722656,-0.01458552888089193,0.016849569697833022,-0.026404059234337186,0.06388640145851703
154,2021-09-14,444.1700134277344,-0.01990332744561829,0.011362131324677449,-0.026383225127398012,0.06388372598682404
155,2021-09-15,447.8800048828125,-0.011716934464546802,0.019809673373381465,-0.026362391020458842,0.06388105051513104
156,2021-09-16,447.1700134277344,-0.01328358741640645,0.018193043593066616,-0.02634155691351967,0.06387837504343805
157,2021-09-17,441.3999938964844,-0.026015597169856464,0.003501133533869938,-0.026320722806580498,0.06387569957174506
158,2021-09-20,434.0400085449219,-0.04225599371857347,0.0,-0.026778068929218822,0.06387302410005206
159,2021-09-21,433.6300048828125,-0.043160699603303154,0.0,-0.027711825842823036,0.06387034862835908
160,2021-09-22,437.8599853515625,-0.033826909259380256,0.00975481498309394,-0.027811769102321193,0.06386767315666608
161,2021-09-23,443.17999267578125,-0.022087887446103127,0.02202335559217028,-0.027806508930768657,0.06385477374647153
162,2021-09-24,443.9100036621094,-0.020477059796782937,0.02370684376897536,-0.027801248759216125,0.06384187433627697
163,2021-09-27,442.6400146484375,-0.023279392166937307,0.02077810498390198,-0.02779598858766359,0.06382897492608242
164,2021-09-28,433.7200012207031,-0.04296211548316409,0.0002075417680447167,-0.02800146397842518,0.06381607551588786
165,2021-09-29,434.45001220703125,-0.0413512878338439,0.001891029944849798,-0.028444069422285195,0.0638031761056933
166,2021-09-30,429.1400146484375,-0.0530682222983907,0.0,-0.030465618448832842,0.06379027669549875
167,2021-10-01,434.239990234375,-0.04181471812031279,0.0118841762871158,-0.03293393074342911,0.0637773772853042
168,2021-10-04,428.6400146484375,-0.05394184834498306,0.0,-0.0372822916792594,0.06376447787510964
169,2021-10-05,433.1000061035156,-0.040668023078606286,0.010404981575824479,-0.0401419900517662,0.06375157846491508
170,2021-10-06,434.8999938964844,-0.03550599817169309,0.014604281061303181,-0.04009143458880371,0.06373867905472053
171,2021-10-07,438.6600036621094,-0.022985449400180546,0.023376233368902932,-0.04004087912584122,0.06372577964452597
172,2021-10-08,437.8599853515625,-0.022372107310018707,0.02150982266713264,-0.03999032366287873,0.06371288023433141
173,2021-10-11,434.69000244140625,-0.029449857769063392,0.01411437940046456,-0.03993976819991625,0.06369998082413686
174,2021-10-12,433.6199951171875,-0.03183890687273727,0.011618095134758866,-0.03988921273695376,0.0636870814139423
175,2021-10-13,435.17999267578125,-0.028355836537856116,0.015257507007850668,-0.039838657273991274,0.06367418200374775
176,2021-10-14,442.5,-0.010443485223744942,0.03233479114853566,-0.039788101811028785,0.06366128259355319
177,2021-10-15,445.8699951171875,0.0,0.04019685488971847,-0.0397375463480663,0.06364838318335864
178,2021-10-18,447.19000244140625,0.0,0.04327637915042315,-0.039686990885103815,0.06363548377316408
179,2021-10-19,450.6400146484375,0.0,0.051325119559927135,-0.039636435422141326,0.06362258436296953
180,2021-10-20,452.4100036621094,0.0,0.05545443309385756,-0.03958587995917884,0.06360968495277497
181,2021-10-21,453.5899963378906,0.0,0.058207308783144285,-0.039381885869804546,0.06360280999233084
182,2021-10-22,453.1199951171875,-0.001036180745822679,0.05711081474469437,-0.03917789178043026,0.06359593503188672
183,2021-10-25,455.54998779296875,0.0,0.06277989040897713,-0.03897389769105598,0.06358906007144259
184,2021-10-26,455.9599914550781,0.0,0.06373641254433027,-0.038769903601681685,0.06371106702601921
185,2021-10-27,453.94000244140625,-0.004430189164679965,0.05902385901540086,-0.0385659095123074,0.06370473064644144
186,2021-10-28,458.32000732421875,0.0,0.06924223511919259,-0.03836191542293311,0.06382829497296534
187,2021-10-29,459.25,0.0,0.07141187081348033,-0.038157921333558824,0.06390245428867498
188,2021-11-01,460.0400085449219,0.0,0.07325492913263831,-0.03795392724418454,0.06429840710106909
189,2021-11-02,461.8999938964844,0.0,0.06649731560171168,-0.03774993315481025,0.06501204174641091
190,2021-11-03,464.7200012207031,0.0,0.07172179893390451,-0.03754593906543596,0.06594374070791664
191,2021-11-04,466.9100036621094,0.0,0.07677230967157112,-0.03734194497606167,0.06773252938457806
192,2021-11-05,468.5299987792969,0.0,0.08050828849042069,-0.03713795088668738,0.06930000073827332
193,2021-11-08,468.92999267578125,0.0,0.08143074110097492,-0.0369339567973131,0.07009547674319946
194,2021-11-09,467.3800048828125,-0.003305371414023428,0.07785621084309358,-0.03672996270793881,0.0714246250316789
195,2021-11-10,463.6199951171875,-0.01132364668827035,0.06535227473702965,-0.036525968618564525,0.0714224993286458
196,2021-11-11,463.7699890136719,-0.011003782531941786,0.048067771782309254,-0.03632197452919023,0.07142037362561271
197,2021-11-12,467.2699890136719,-0.0035399818481158807,0.04799603949770126,-0.03611798043981594,0.07141824792257961
198,2021-11-15,467.42999267578125,-0.003198771721639737,0.04526038177033476,-0.035913986350441664,0.07141612221954652
199,2021-11-16,469.2799987792969,0.0,0.041363357724460315,-0.03570999226106737,0.07141399651651342
200,2021-11-17,468.1400146484375,-0.002429219514628267,0.03476937039189876,-0.03550599817169309,0.07141187081348033
201,2021-11-18,469.7300109863281,0.0,0.03665699163164238,-0.03542204372607744,0.07131060973115101
202,2021-11-19,468.8900146484375,-0.0017882535035962377,0.034803186134329644,-0.0353380892804618,0.07120934864882168
203,2021-11-22,467.57000732421875,-0.004598393995678185,0.03002600521986798,-0.035254134834846164,0.07110808756649242
204,2021-11-23,468.19000244140625,-0.003278497240762235,0.031391813727276396,-0.03517018038923052,0.07100682648416311
205,2021-11-24,469.44000244140625,-0.0006173941160645402,0.034145481598090166,-0.03508622594361488,0.07090556540183385
206,2021-11-26,458.9700012207031,-0.0229067964872659,0.0014182097357677836,-0.035002271497999234,0.07080430431950453
207,2021-11-29,464.6000061035156,-0.010921177618693378,0.012266607551340236,-0.034918317052383595,0.0707030432371752
208,2021-11-30,455.55999755859375,-0.03016629360764178,0.0,-0.034834362606767956,0.07060178215484594
209,2021-12-01,450.5,-0.04093843385895102,0.0,-0.03774993315481025,0.07050052107251663
210,2021-12-02,457.3999938964844,-0.026249157604287365,0.015316301657013032,-0.03754593906543596,0.07039925999018737
211,2021-12-03,453.4200134277344,-0.03472206837358849,0.006481716820720074,-0.03734194497606167,0.07029799890785805
212,2021-12-06,458.7900085449219,-0.023289979744821276,0.01840179477230164,-0.03713795088668738,0.07019673782552872
213,2021-12-07,468.2799987792969,-0.0030869056119845473,0.03946725589189093,-0.0369339567973131,0.07009547674319946
214,2021-12-08,469.5199890136719,-0.00044711210215253594,0.042219731439893105,-0.03672996270793881,0.06999421566087015
215,2021-12-09,466.3500061035156,-0.00719563324411665,0.03518314340403017,-0.036525968618564525,0.06989295457854089
216,2021-12-10,470.739990234375,0.0,0.04492783625832408,-0.03632197452919023,0.06979169349621157
217,2021-12-13,466.57000732421875,-0.008858357047762389,0.03567149239560208,-0.03611798043981594,0.06969043241388224
218,2021-12-14,463.3599853515625,-0.015677454722166417,0.028546027417452935,-0.035913986350441664,0.06958917133155298
219,2021-12-15,470.6000061035156,-0.00029737038229893376,0.04461710566818122,-0.03570999226106737,0.06948791024922367
220,2021-12-16,466.45001220703125,-0.009113264469432059,0.035405132535030415,-0.03550599817169309,0.06938664916689441
221,2021-12-17,459.8699951171875,-0.023091293161168425,0.02079910125901785,-0.035466801681787855,0.06937942846450931
222,2021-12-20,454.9800109863281,-0.03347915956789693,0.009944530491294401,-0.03542760519188263,0.06937220776212423
223,2021-12-21,463.05999755859375,-0.01631472327634087,0.027880127766023888,-0.035388408701977396,0.06936498705973913
224,2021-12-22,467.69000244140625,-0.006479134673581077,0.03815760808303281,-0.03534921221207216,0.06935776635735404
225,2021-12-23,470.6000061035156,-0.00029737038229893376,0.04461710566818122,-0.03531001572216694,0.06935054565496895
226,2021-12-27,477.260009765625,0.0,0.05940068760405115,-0.035270819232261705,0.06934332495258386
227,2021-12-28,476.8699951171875,-0.0008171953242616103,0.058534950315621614,-0.03523162274235648,0.06933610425019877
228,2021-12-29,477.4800109863281,0.0,0.059889036595622835,-0.035192426252451246,0.06932888354781368
229,2021-12-30,476.1600036621094,-0.0027645289726202504,0.056958942646191835,-0.035153229762546014,0.06932166284542858
